date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH,000066.SH,511130.SH,513100.SH
2021-06-29,4.806,6.361,1.305,110.354,3.616,2260.081,4.9912335,0.9606000185012817
2021-06-30,4.837,6.394,1.308,110.527,3.584,2281.485,5.018409,0.9674000144004822
2021-07-01,4.835,6.319,1.312,110.618,3.629,2242.4808,4.9549995,0.965399980545044
2021-07-02,4.694,6.263,1.323,110.673,3.632,2239.2489,4.9549995,0.9656000137329102
2021-07-05,4.701,6.303,1.33,110.668,3.645,2300.5455,5.0637015,0.9765999913215637
2021-07-06,4.708,6.302,1.332,110.707,3.679,2339.9575,5.0274675,0.977400004863739
2021-07-07,4.761,6.361,1.33,110.837,3.676,2353.718,5.0093505,0.9837999939918518
2021-07-08,4.717,6.352,1.326,111.207,3.67,2327.3525,4.9368825,0.9819999933242798
2021-07-09,4.693,6.408,1.327,111.413,3.68,2402.4795,4.964058,0.9805999994277954
2021-07-12,4.761,6.503,1.339,111.447,3.674,2445.9564,4.9549995,0.9868000149726868
2021-07-13,4.777,6.566,1.338,111.939,3.689,2471.8018,4.964058,0.9879999756813049
2021-07-14,4.72,6.522,1.336,112.137,3.692,2453.5431,4.9006485,0.9876000285148621
2021-07-15,4.788,6.538,1.337,111.693,3.721,2504.8858,4.873473,0.9896000027656555
2021-07-16,4.737,6.547,1.334,111.747,3.711,2538.8447,4.89159,0.9805999994277954
2021-07-19,4.759,6.509,1.323,111.702,3.679,2535.7507,4.8825315,0.9747999906539917
2021-07-20,4.746,6.517,1.318,111.908,3.709,2539.2331,4.873473,0.972599983215332
2021-07-21,4.785,6.602,1.328,111.987,3.695,2583.6764,4.873473,0.978600025177002
2021-07-22,4.79,6.632,1.336,111.957,3.667,2626.127,4.873473,0.9876000285148621
2021-07-23,4.738,6.619,1.339,112.01,3.684,2649.7558,4.9549995,0.9950000047683716
2021-07-26,4.563,6.492,1.347,112.168,3.693,2657.0094,4.873473,1.0082000494003296
2021-07-27,4.39,6.364,1.353,112.224,3.662,2572.4226,4.7738295,1.00600004196167
2021-07-28,4.4,6.264,1.352,112.268,3.698,2495.1328,4.6470105,0.9959999918937683
2021-07-29,4.487,6.375,1.349,112.171,3.708,2585.0661,4.6651275,0.9991999864578247
2021-07-30,4.453,6.396,1.34,112.371,3.72,2616.8152,4.6107765,0.9824000000953674
2021-08-02,4.574,6.486,1.352,112.658,3.68,2641.0414,4.6651275,0.9959999918937683
2021-08-03,4.576,6.439,1.346,112.922,3.681,2541.4525,4.8100635,0.9936000108718872
2021-08-04,4.62,6.538,1.35,112.749,3.689,2631.8412,4.7375955,1.0002000331878662
2021-08-05,4.59,6.53,1.347,112.804,3.685,2624.3235,4.6832445,0.9991999864578247
2021-08-06,4.574,6.561,1.354,112.82,3.663,2698.4234,4.7013615,1.006600022315979
2021-08-09,4.629,6.588,1.358,112.471,3.568,2699.6947,4.746654,1.0016000270843506
2021-08-10,4.686,6.635,1.356,112.357,3.552,2689.186,4.746654,1.0061999559402466
2021-08-11,4.659,6.687,1.358,112.024,3.548,2752.2971,4.764771,1.0011999607086182
2021-08-12,4.627,6.714,1.359,112.196,3.58,2823.1377,4.837239,0.9983999729156494
2021-08-13,4.6,6.716,1.368,112.292,3.591,2851.433,4.782888,1.0019999742507935
2021-08-16,4.597,6.681,1.363,112.286,3.621,2787.3484,4.8100635,1.0044000148773193
2021-08-17,4.485,6.528,1.366,112.337,3.658,2714.628,4.7013615,1.0077999830245972
2021-08-18,4.538,6.557,1.365,112.591,3.66,2725.0415,4.728537,1.0017999410629272
2021-08-19,4.504,6.572,1.343,112.64,3.648,2706.0369,4.7194785,0.9843999743461609
2021-08-20,4.414,6.542,1.35,112.612,3.659,2701.3944,4.6832445,0.9936000108718872
2021-08-23,4.486,6.64,1.369,112.563,3.652,2770.411,4.7013615,1.0099999904632568
2021-08-24,4.538,6.712,1.377,112.689,3.679,2829.262,4.71042,1.0246000289916992
2021-08-25,4.552,6.768,1.372,112.702,3.658,2890.6374,4.746654,1.0235999822616577
2021-08-26,4.467,6.738,1.373,112.311,3.645,2938.5757,4.89159,1.0221999883651733
2021-08-27,4.48,6.792,1.374,112.413,3.682,3003.6663,4.8462975,1.0230000019073486
2021-08-30,4.462,6.841,1.379,112.437,3.691,3099.3745,4.873473,1.0307999849319458
2021-08-31,4.46,6.868,1.39,112.525,3.69,3211.7947,4.945941,1.044800043106079
2021-09-01,4.53,6.808,1.39,112.811,3.69,3065.6298,5.018409,1.0399999618530273
2021-09-02,4.526,6.936,1.381,112.757,3.687,3170.2151,5.0093505,1.038599967956543
2021-09-03,4.499,6.899,1.387,112.807,3.687,3096.2148,5.1180525,1.0363999605178833
2021-09-06,4.583,6.961,1.385,112.769,3.708,3124.0256,5.145228,1.0390000343322754
2021-09-07,4.646,7.119,1.385,112.707,3.696,3250.6065,5.3354565,1.0399999618530273
2021-09-08,4.625,7.166,1.379,112.597,3.653,3307.5607,5.25393,1.038599967956543
2021-09-09,4.623,7.231,1.374,112.554,3.639,3425.7917,5.344515,1.0329999923706055
2021-09-10,4.672,7.228,1.375,112.55,3.66,3444.5719,5.235813,1.0296000242233276
2021-09-13,4.645,7.254,1.365,112.399,3.642,3594.1085,5.290164,1.024399995803833
2021-09-14,4.579,7.171,1.364,112.284,3.646,3526.7261,5.145228,1.018399953842163
2021-09-15,4.526,7.202,1.356,112.159,3.659,3558.2858,5.181462,1.0161999464035034
2021-09-16,4.47,7.067,1.361,112.293,3.628,3478.3754,5.181462,1.0211999416351318
2021-09-17,4.509,7.007,1.368,112.446,3.592,3377.4553,5.000292,1.0269999504089355
2021-09-22,4.476,7.079,1.34,112.543,3.64,3448.0263,5.0999355,1.0017999410629272
2021-09-23,4.505,7.119,1.351,112.545,3.605,3373.6665,5.1724035,1.0110000371932983
2021-09-24,4.512,7.01,1.359,112.52,3.586,3207.566,5.054643,1.0130000114440918
2021-09-27,4.544,6.81,1.368,112.588,3.59,3046.4045,4.8825315,1.0191999673843384
2021-09-28,4.535,6.814,1.355,112.521,3.562,3084.3236,4.9006485,1.0010000467300415
2021-09-29,4.502,6.655,1.334,112.735,3.557,2939.0852,4.7919465,0.9868000149726868
2021-09-30,4.516,6.717,1.342,112.737,3.543,3007.2377,4.8462975,0.9887999892234802
2021-10-08,4.587,6.708,1.341,112.509,3.587,2980.353,4.9731165,0.9873999953269958
2021-10-11,4.586,6.702,1.333,112.427,3.573,3000.846,4.964058,0.9761999845504761
2021-10-12,4.534,6.568,1.319,112.202,3.591,2928.0957,4.873473,0.9679999947547913
2021-10-13,4.59,6.599,1.326,112.177,3.59,2867.5989,4.8644145,0.9703999757766724
2021-10-14,4.563,6.624,1.338,112.239,3.636,2901.8146,4.8825315,0.9833999872207642
2021-10-15,4.587,6.659,1.355,112.224,3.629,2942.5228,4.819122,0.9972000122070312
2021-10-18,4.529,6.68,1.355,111.816,3.58,3056.7024,4.909707,0.996399998664856
2021-10-19,4.576,6.734,1.364,111.748,3.594,3072.9258,4.8825315,1.0077999830245972
2021-10-20,4.562,6.731,1.368,111.851,3.584,3006.4575,4.8462975,1.009600043296814
2021-10-21,4.584,6.713,1.368,111.98,3.601,3058.0935,4.8462975,1.0094000101089478
2021-10-22,4.617,6.66,1.374,112.03,3.615,2946.1601,4.782888,1.0130000114440918
2021-10-25,4.634,6.717,1.374,112.018,3.606,3011.008,4.801005,1.0080000162124634
2021-10-26,4.617,6.728,1.383,112.123,3.621,3021.3014,4.764771,1.0205999612808228
2021-10-27,4.551,6.666,1.382,112.178,3.594,2961.9284,4.6832445,1.0190000534057617
2021-10-28,4.53,6.584,1.377,112.2,3.629,2799.4305,4.619835,1.0232000350952148
2021-10-29,4.562,6.653,1.379,112.33,3.609,2817.2625,4.692303,1.024399995803833
2021-11-01,4.546,6.679,1.396,112.479,3.594,2835.8239,4.6651275,1.041599988937378
2021-11-02,4.494,6.612,1.393,112.721,3.617,2778.8227,4.5926595,1.0435999631881714
2021-11-03,4.474,6.635,1.403,112.912,3.589,2800.853,4.619835,1.0485999584197998
2021-11-04,4.521,6.69,1.41,112.842,3.575,2794.6407,4.656069,1.062999963760376
2021-11-05,4.504,6.634,1.416,112.916,3.624,2693.8627,4.6288935,1.0759999752044678
2021-11-08,4.5,6.655,1.418,112.998,3.66,2751.9453,4.656069,1.0723999738693237
2021-11-09,4.498,6.698,1.417,112.921,3.671,2754.0657,4.674186,1.0736000537872314
2021-11-10,4.473,6.681,1.411,112.804,3.669,2720.9846,4.656069,1.0631999969482422
2021-11-11,4.553,6.738,1.408,112.601,3.721,2742.1012,4.7013615,1.0543999671936035
2021-11-12,4.551,6.777,1.407,112.676,3.722,2742.4861,4.692303,1.0540000200271606
2021-11-15,4.545,6.725,1.416,112.86,3.716,2692.251,4.692303,1.067199945449829
2021-11-16,4.541,6.678,1.412,112.998,3.732,2652.0531,4.7013615,1.0607999563217163
2021-11-17,4.54,6.719,1.422,112.873,3.72,2699.3843,4.692303,1.0693999528884888
2021-11-18,4.496,6.718,1.417,113.097,3.735,2740.2185,4.692303,1.0717999935150146
2021-11-19,4.551,6.801,1.426,112.951,3.73,2782.6878,4.7013615,1.0865999460220337
2021-11-22,4.564,6.862,1.424,113.024,3.696,2838.2468,4.7194785,1.0895999670028687
2021-11-23,4.567,6.879,1.411,113.031,3.632,2850.9302,4.7194785,1.0717999935150146
2021-11-24,4.578,6.873,1.416,113.06,3.613,2875.1567,4.7013615,1.0736000537872314
2021-11-25,4.559,6.868,1.426,113.137,3.611,2861.3309,4.7013615,1.0789999961853027
2021-11-26,4.517,6.848,1.404,113.416,3.628,2862.253,4.6651275,1.0679999589920044
2021-11-29,4.51,6.855,1.403,113.36,3.614,2860.9466,4.619835,1.0643999576568604
2021-11-30,4.492,6.869,1.395,113.225,3.605,2851.6453,4.656069,1.069200038909912
2021-12-01,4.505,6.906,1.389,113.127,3.591,2875.1306,4.692303,1.0700000524520874
2021-12-02,4.515,6.863,1.37,113.247,3.575,2868.8157,4.6832445,1.0460000038146973
2021-12-03,4.56,6.93,1.379,113.201,3.566,2893.7381,4.9006485,1.045199990272522
2021-12-06,4.555,6.873,1.375,113.352,3.592,2889.3147,4.7738295,1.0305999517440796
2021-12-07,4.583,6.829,1.392,113.239,3.584,2871.6159,4.7919465,1.0440000295639038
2021-12-08,4.655,6.933,1.413,113.264,3.589,2902.1839,4.7919465,1.0700000524520874
2021-12-09,4.739,6.94,1.413,113.123,3.575,2880.1566,4.801005,1.0657999515533447
2021-12-10,4.724,6.937,1.407,113.293,3.565,2881.0501,4.7919465,1.055999994277954
2021-12-13,4.737,6.953,1.423,113.127,3.585,2913.3843,4.7919465,1.069200038909912
2021-12-14,4.706,6.936,1.406,113.426,3.588,2850.9808,4.764771,1.0521999597549438
2021-12-15,4.66,6.927,1.399,113.354,3.552,2839.6211,4.7919465,1.0434000492095947
2021-12-16,4.687,6.992,1.428,113.289,3.584,2922.7901,4.819122,1.0693999528884888
2021-12-17,4.614,6.942,1.404,113.407,3.629,2895.8036,4.7738295,1.0382000207901
2021-12-20,4.539,6.829,1.381,113.362,3.624,2819.3449,4.8100635,1.0226000547409058
2021-12-21,4.56,6.882,1.389,113.361,3.599,2843.0651,4.8825315,1.0360000133514404
2021-12-22,4.563,6.912,1.4,113.477,3.591,2843.2176,4.837239,1.041200041770935
2021-12-23,4.601,6.952,1.415,113.696,3.627,2863.4477,4.8281805,1.0551999807357788
2021-12-24,4.578,6.91,1.423,113.696,3.633,2800.9335,4.7557125,1.061400055885315
2021-12-27,4.582,6.895,1.426,113.878,3.63,2785.7771,4.7557125,1.0662000179290771
2021-12-28,4.608,6.9,1.441,113.838,3.642,2799.8695,4.7738295,1.0809999704360962
2021-12-29,4.541,6.882,1.444,113.822,3.625,2790.9699,4.7738295,1.080399990081787
2021-12-30,4.577,6.933,1.444,114.034,3.606,2794.0127,4.764771,1.0743999481201172
2021-12-31,4.589,6.97,1.44,114.002,3.643,2809.2395,4.801005,1.0728000402450562
2022-01-04,4.571,6.976,1.449,114.162,3.62,2800.711,4.8644145,1.0812000036239624
2022-01-05,4.524,6.834,1.443,114.127,3.635,2746.9496,4.8825315,1.059399962425232
2022-01-06,4.468,6.843,1.409,113.988,3.614,2769.327,4.8825315,1.0302000045776367
2022-01-07,4.48,6.807,1.418,114.01,3.592,2759.0533,4.873473,1.037600040435791
2022-01-10,4.493,6.808,1.408,114.126,3.599,2778.9968,4.8644145,1.02839994430542
2022-01-11,4.448,6.767,1.402,114.105,3.629,2776.9314,4.855356,1.0202000141143799
2022-01-12,4.5,6.815,1.418,114.058,3.646,2806.3256,4.855356,1.0384000539779663
2022-01-13,4.419,6.737,1.415,114.188,3.654,2788.537,4.855356,1.0384000539779663
2022-01-14,4.375,6.703,1.401,114.341,3.65,2753.5993,4.7919465,1.0149999856948853
2022-01-17,4.416,6.772,1.397,114.368,3.635,2750.0146,4.8100635,1.0140000581741333
2022-01-18,4.462,6.785,1.392,114.645,3.629,2781.0584,4.801005,1.0080000162124634
2022-01-19,4.436,6.745,1.37,114.952,3.625,2769.0644,4.7738295,0.9860000014305115
2022-01-20,4.474,6.69,1.362,114.82,3.674,2756.5432,4.746654,0.9890000224113464
2022-01-21,4.44,6.616,1.335,115.113,3.672,2750.5141,4.728537,0.9599999785423279
2022-01-24,4.442,6.607,1.319,115.419,3.662,2759.3808,4.7013615,0.9509999752044678
2022-01-25,4.336,6.383,1.303,115.397,3.671,2666.6693,4.6107765,0.9300000071525574
2022-01-26,4.362,6.408,1.301,114.878,3.674,2681.5486,4.6470105,0.925000011920929
2022-01-27,4.281,6.249,1.276,114.801,3.606,2620.5909,4.601718,0.9049999713897705
2022-01-28,4.21,6.204,1.299,114.846,3.594,2579.5647,4.637952,0.9190000295639038
2022-02-07,4.282,6.297,1.347,114.844,3.62,2679.2439,4.692303,0.9559999704360962
2022-02-08,4.26,6.374,1.344,114.974,3.641,2739.9061,4.764771,0.949999988079071
2022-02-09,4.299,6.465,1.361,114.98,3.658,2779.19,4.764771,0.9660000205039978
2022-02-10,4.288,6.464,1.377,115.004,3.665,2821.676,4.782888,0.9800000190734863
2022-02-11,4.252,6.384,1.34,114.568,3.645,2816.0794,4.7557125,0.9520000219345093
2022-02-14,4.203,6.327,1.328,114.342,3.705,2802.9444,4.7194785,0.9330000281333923
2022-02-15,4.245,6.385,1.319,114.432,3.742,2794.9106,4.71042,0.9330000281333923
2022-02-16,4.266,6.399,1.336,114.479,3.692,2810.7656,4.7919465,0.9490000009536743
2022-02-17,4.276,6.401,1.332,114.558,3.726,2845.7358,4.746654,0.9419999718666077
2022-02-18,4.3,6.46,1.314,114.543,3.76,2880.7645,4.782888,0.9330000281333923
2022-02-21,4.283,6.49,1.309,114.327,3.754,2892.5278,4.782888,0.9309999942779541
2022-02-22,4.223,6.415,1.281,114.131,3.801,2920.1375,4.7919465,0.8930000066757202
2022-02-23,4.271,6.513,1.287,114.331,3.772,2931.2178,4.8100635,0.9079999923706055
2022-02-24,4.186,6.397,1.233,114.422,3.853,2913.102,4.7194785,0.8569999933242798
2022-02-25,4.221,6.444,1.267,114.494,3.807,2906.8273,4.801005,0.8939999938011169
2022-02-28,4.227,6.478,1.277,114.601,3.787,2959.0606,4.8644145,0.8960000276565552
2022-03-01,4.265,6.496,1.303,114.329,3.786,2957.6195,4.8281805,0.9190000295639038
2022-03-02,4.23,6.498,1.283,114.306,3.837,2990.0454,5.0093505,0.9049999713897705
2022-03-03,4.201,6.49,1.306,114.074,3.827,3020.6525,5.507568,0.9200000166893005
2022-03-04,4.15,6.444,1.294,114.028,3.841,3002.2462,5.1905205,0.9020000100135803
2022-03-07,4.002,6.291,1.277,114.191,3.926,3000.7294,5.054643,0.8809999823570251
2022-03-08,3.92,6.05,1.237,114.302,4.015,2878.5971,4.9006485,0.8519999980926514
2022-03-09,3.88,5.94,1.25,113.932,4.061,2837.8722,4.7375955,0.8619999885559082
2022-03-10,3.94,6.039,1.273,114.152,3.931,2868.9172,4.728537,0.8840000033378601
2022-03-11,3.968,6.128,1.272,114.425,3.937,2868.0648,4.782888,0.8790000081062317
2022-03-14,3.828,5.961,1.269,114.995,3.917,2775.7424,4.6470105,0.8679999709129333
2022-03-15,3.629,5.596,1.252,114.656,3.832,2577.7219,4.402431,0.8510000109672546
2022-03-16,3.802,5.801,1.285,114.539,3.796,2653.2669,4.493016,0.8830000162124634
2022-03-17,3.886,5.899,1.31,114.457,3.845,2689.157,4.493016,0.9100000262260437
2022-03-18,3.914,5.962,1.319,114.635,3.851,2745.3793,4.5383085,0.9100000262260437
2022-03-21,3.908,5.986,1.338,114.492,3.841,2780.9144,4.547367,0.9300000071525574
2022-03-22,3.904,5.988,1.339,114.434,3.866,2811.8345,4.583601,0.9319999814033508
2022-03-23,3.929,6.029,1.361,114.474,3.835,2800.2517,4.5564255,0.9549999833106995
2022-03-24,3.902,5.981,1.344,114.503,3.88,2821.8432,4.5383085,0.9459999799728394
2022-03-25,3.825,5.902,1.365,114.693,3.907,2805.0925,4.565484,0.9629999995231628
2022-03-28,3.8,5.923,1.368,114.725,3.872,2824.6661,4.5564255,0.9580000042915344
2022-03-29,3.782,5.89,1.368,114.767,3.849,2848.7704,4.5383085,0.9779999852180481
2022-03-30,3.905,6.022,1.39,114.844,3.839,2835.6181,4.5745425,0.9900000095367432
2022-03-31,3.874,5.968,1.387,114.689,3.833,2823.8727,4.637952,0.9829999804496765
2022-04-01,3.925,6.011,1.371,114.874,3.853,2837.565,4.8644145,0.9729999899864197
2022-04-06,3.913,5.997,1.371,114.981,3.836,2843.7811,4.8644145,0.9670000076293945
2022-04-07,3.861,5.856,1.352,115.05,3.843,2828.8612,4.801005,0.9470000267028809
2022-04-08,3.889,5.876,1.365,115.287,3.852,2894.0629,4.855356,0.953000009059906
2022-04-11,3.757,5.681,1.353,115.208,3.886,2841.4609,4.819122,0.9290000200271606
2022-04-12,3.827,5.778,1.327,115.27,3.908,2862.9044,5.1542865,0.9110000133514404
2022-04-13,3.795,5.691,1.338,115.178,3.926,2911.0227,4.982175,0.9169999957084656
2022-04-14,3.839,5.769,1.347,115.317,3.931,2978.903,4.9368825,0.9309999942779541
2022-04-15,3.837,5.715,1.334,115.168,3.944,2915.6529,4.8825315,0.9049999713897705
2022-04-18,3.817,5.72,1.324,114.984,3.967,2878.6998,4.746654,0.8999999761581421
2022-04-19,3.79,5.74,1.334,114.885,3.936,2935.3677,4.8281805,0.9129999876022339
2022-04-20,3.72,5.602,1.355,114.715,3.886,2807.7696,4.764771,0.9240000247955322
2022-04-21,3.652,5.422,1.372,114.909,3.937,2695.8797,4.619835,0.9279999732971191
2022-04-22,3.662,5.388,1.354,114.889,3.951,2700.4154,4.6470105,0.9110000133514404
2022-04-25,3.469,5.02,1.31,115.01,3.924,2502.3204,4.3752555,0.8830000162124634
2022-04-26,3.439,4.924,1.334,115.112,3.89,2403.3474,4.2122025,0.9039999842643738
2022-04-27,3.545,5.098,1.302,115.032,3.892,2523.7256,4.2665535,0.8809999823570251
2022-04-28,3.571,5.083,1.319,114.885,3.89,2565.3536,4.1759685,0.8930000066757202
2022-04-29,3.671,5.301,1.34,115.011,3.942,2640.5261,4.293729,0.9049999713897705
2022-05-05,3.656,5.34,1.341,114.981,3.929,2659.5961,4.329963,0.9129999876022339
2022-05-06,3.559,5.215,1.309,114.931,3.922,2591.9549,4.239378,0.878000020980835
2022-05-09,3.527,5.263,1.302,115.058,3.939,2594.3224,4.275612,0.8659999966621399
2022-05-10,3.572,5.355,1.278,115.256,3.91,2573.8761,4.2846705,0.8550000190734863
2022-05-11,3.627,5.393,1.277,115.141,3.89,2610.6784,4.3027875,0.859000027179718
2022-05-12,3.607,5.397,1.255,115.24,3.928,2579.2422,4.3209045,0.8299999833106995
2022-05-13,3.638,5.462,1.275,115.282,3.888,2620.1902,4.5564255,0.843999981880188
2022-05-16,3.607,5.445,1.281,115.217,3.851,2663.0751,4.583601,0.8550000190734863
2022-05-17,3.656,5.475,1.287,115.254,3.877,2699.2316,4.474899,0.859000027179718
2022-05-18,3.642,5.456,1.299,115.297,3.836,2671.2982,4.420548,0.8640000224113464
2022-05-19,3.651,5.509,1.251,115.279,3.85,2675.3743,4.420548,0.828000009059906
2022-05-20,3.735,5.598,1.243,115.293,3.872,2754.2818,4.4658405,0.8330000042915344
2022-05-23,3.703,5.623,1.247,115.422,3.875,2791.7585,4.4839575,0.8370000123977661
2022-05-24,3.621,5.423,1.237,115.525,3.882,2717.3832,4.34808,0.8130000233650208
2022-05-25,3.638,5.513,1.248,115.662,3.887,2759.1683,4.5201915,0.8180000185966492
2022-05-26,3.648,5.58,1.259,115.907,3.901,2797.4435,4.547367,0.8220000267028809
2022-05-27,3.658,5.58,1.287,115.927,3.917,2810.8264,4.5564255,0.8479999899864197
2022-05-30,3.681,5.611,1.309,115.783,3.885,2823.2864,4.5926595,0.875
2022-05-31,3.745,5.703,1.304,115.59,3.877,2840.1344,4.728537,0.8679999709129333
2022-06-01,3.739,5.697,1.307,115.657,3.852,2837.9475,4.855356,0.8679999709129333
2022-06-02,3.75,5.768,1.292,115.562,3.877,2820.3172,4.71042,0.8600000143051147
2022-06-06,3.832,5.864,1.296,115.496,3.869,2902.7211,4.6470105,0.8610000014305115
2022-06-07,3.838,5.86,1.289,115.503,3.854,2900.3473,4.7194785,0.8539999723434448
2022-06-08,3.88,5.903,1.305,115.519,3.872,2974.2764,4.619835,0.8659999966621399
2022-06-09,3.846,5.829,1.294,115.697,3.881,2979.414,4.583601,0.8610000014305115
2022-06-10,3.904,5.94,1.271,115.658,3.865,3031.1596,4.601718,0.847000002861023
2022-06-13,3.852,5.921,1.218,115.734,3.926,3040.6336,4.547367,0.8040000200271606
2022-06-14,3.892,5.984,1.205,115.563,3.855,3065.436,4.5745425,0.7990000247955322
2022-06-15,3.941,5.958,1.192,115.569,3.834,3020.0673,4.656069,0.8029999732971191
2022-06-16,3.914,5.967,1.188,115.497,3.846,2965.3764,4.5926595,0.7979999780654907
2022-06-17,3.977,6.027,1.169,115.537,3.874,2990.8186,4.5564255,0.7910000085830688
2022-06-20,3.998,6.027,1.167,115.476,3.858,2913.5023,4.5745425,0.7960000038146973
2022-06-21,3.996,5.981,1.181,115.495,3.852,2877.843,4.601718,0.8050000071525574
2022-06-22,3.946,5.885,1.182,115.567,3.849,2848.4347,4.565484,0.8019999861717224
2022-06-23,4.021,6.02,1.19,115.545,3.854,2893.9709,4.637952,0.8149999976158142
2022-06-24,4.069,6.092,1.209,115.521,3.827,2902.6343,4.637952,0.8240000009536743
2022-06-27,4.117,6.119,1.235,115.231,3.853,2963.3688,4.674186,0.8370000123977661
2022-06-28,4.169,6.226,1.237,115.25,3.832,3006.54,4.746654,0.828000009059906
2022-06-29,4.114,6.124,1.208,115.224,3.821,2938.4991,4.692303,0.8059999942779541
2022-06-30,4.164,6.174,1.195,115.372,3.818,2964.6006,4.7194785,0.8009999990463257
2022-07-01,4.149,6.162,1.191,115.407,3.784,2983.4119,4.6288935,0.7990000247955322
2022-07-04,4.177,6.24,1.206,115.233,3.801,3002.9472,4.6470105,0.8019999861717224
2022-07-05,4.167,6.231,1.216,115.233,3.797,3050.1942,4.6470105,0.8140000104904175
2022-07-06,4.108,6.147,1.21,115.382,3.725,2917.9577,4.5383085,0.8190000057220459
2022-07-07,4.124,6.174,1.221,115.506,3.676,2940.0661,4.5745425,0.8289999961853027
2022-07-08,4.12,6.136,1.23,115.455,3.669,2898.2192,4.565484,0.8349999785423279
2022-07-11,4.044,6.051,1.223,115.579,3.669,2824.2083,4.565484,0.828000009059906
2022-07-12,4.008,5.975,1.217,115.595,3.668,2801.4321,4.5564255,0.8159999847412109
2022-07-13,4.015,5.998,1.217,115.714,3.646,2802.5957,4.6107765,0.8209999799728394
2022-07-14,4.016,6.042,1.204,115.724,3.647,2801.9714,4.547367,0.8119999766349792
2022-07-15,3.951,5.936,1.209,115.876,3.622,2760.6575,4.45623744,0.8209999799728394
2022-07-18,3.997,6.05,1.237,115.783,3.635,2847.5908,4.55648,0.8410000205039978
2022-07-19,3.975,6.073,1.222,115.719,3.627,2860.3238,4.58381888,0.8289999961853027
2022-07-20,3.987,6.153,1.259,115.766,3.628,2870.0825,4.62027072,0.8560000061988831
2022-07-21,3.942,6.091,1.262,115.901,3.599,2819.8565,4.59293184,0.8610000014305115
2022-07-22,3.945,6.035,1.271,115.95,3.65,2794.5711,4.62027072,0.8669999837875366
2022-07-25,3.927,5.973,1.26,115.993,3.663,2785.2162,4.61115776,0.8539999723434448
2022-07-26,3.956,6.048,1.259,116.117,3.668,2828.2543,4.6476096,0.8489999771118164
