Date,DBC,GLD,IEF,IWM,QQQ,SPY,TIP,TLT
2015-01-02,15.412327766418457,114.08000183105469,83.93313598632812,102.96983337402344,94.78440856933594,170.58961486816406,84.51335906982422,94.76045989990234
2015-01-05,15.192513465881348,115.80000305175781,84.44528198242188,101.59319305419922,93.39404296875,167.50880432128906,84.5808334350586,96.24899291992188
2015-01-06,15.048789024353027,117.12000274658203,85.01252746582031,99.83563232421875,92.14181518554688,165.93106079101562,84.58834838867188,97.98313903808594
2015-01-07,14.955793380737305,116.43000030517578,84.99681854248047,101.06505584716797,93.3296127319336,167.99876403808594,84.65584564208984,97.78961181640625
2015-01-08,15.014972686767578,115.94000244140625,84.65013122558594,102.77935791015625,95.11591339111328,170.97991943359375,84.52086639404297,96.49456024169922
2015-01-09,14.989606857299805,117.26000213623047,85.06769561767578,101.79234313964844,94.48977661132812,169.6097412109375,84.77578735351562,97.55148315429688
2015-01-12,14.65988826751709,118.55999755859375,85.36709594726562,101.4546890258789,93.50453186035156,168.2810516357422,84.75325012207031,98.10967254638672
2015-01-13,14.6007080078125,118.16000366210938,85.4458236694336,101.5325927734375,93.47692108154297,167.80780029296875,84.61831665039062,98.10967254638672
2015-01-14,14.76133918762207,117.97000122070312,85.83983612060547,101.12567901611328,92.96129608154297,166.79470825195312,85.12064361572266,98.85396575927734
2015-01-15,14.55843448638916,120.94000244140625,86.57257843017578,99.4200210571289,91.75506591796875,165.26673889160156,85.79533386230469,100.40945434570312
2015-01-16,14.83742904663086,122.5199966430664,85.93437957763672,101.03907775878906,92.8323974609375,167.43406677246094,85.31558227539062,99.1292953491211
2015-01-20,14.634525299072266,124.19999694824219,86.13130950927734,100.61486053466797,93.5689926147461,167.7911834716797,85.51795959472656,100.44669342041016
2015-01-21,14.727523803710938,124.2300033569336,85.7216796875,100.29450225830078,94.04779815673828,168.63818359375,85.16560363769531,99.28559875488281
2015-01-22,14.710612297058105,125.2300033569336,85.5089111328125,102.33778381347656,95.78809356689453,171.14602661132812,85.1881103515625,98.9283676147461
2015-01-23,14.617616653442383,124.2300033569336,86.06829071044922,102.26851654052734,95.99982452392578,170.20765686035156,85.70539855957031,100.30525970458984
2015-01-26,14.566890716552734,122.98999786376953,85.87135314941406,103.2555160522461,95.88935089111328,170.60617065429688,85.56295013427734,100.00007629394531
2015-01-27,14.64297866821289,124.4000015258789,85.98955535888672,102.76203155517578,93.40327453613281,168.35585021972656,85.83284759521484,100.15640258789062
2015-01-28,14.431619644165039,123.41999816894531,86.65130615234375,101.03041076660156,92.9244613647461,166.19679260253906,86.16268157958984,101.79386138916016
2015-01-29,14.363985061645508,120.76000213623047,86.34406280517578,102.42436218261719,93.81763458251953,167.73304748535156,86.06523132324219,101.12395477294922
2015-01-30,14.710612297058105,123.44999694824219,87.10044860839844,100.17329406738281,93.09019470214844,165.623779296875,86.6875,102.91761779785156
2015-02-02,14.913517951965332,122.41999816894531,86.99149322509766,101.09104919433594,93.90050506591797,167.67491149902344,86.62754821777344,102.5290756225586
2015-02-03,15.32778263092041,121.05000305175781,86.2575912475586,102.90055847167969,94.8028335571289,170.09967041015625,86.23018646240234,100.35890197753906
2015-02-04,14.989606857299805,121.58000183105469,86.39967346191406,102.51959991455078,94.7199935913086,169.45199584960938,86.41009521484375,100.5304183959961
2015-02-05,15.192513465881348,121.79000091552734,86.08392333984375,103.84429931640625,95.53947448730469,171.1626434326172,86.03530883789062,99.4266586303711
2015-02-06,15.234786987304688,118.63999938964844,85.12116241455078,103.73172760009766,94.95938873291016,170.68927001953125,85.36051940917969,97.66669464111328
2015-02-09,15.38696575164795,119.16999816894531,85.08169555664062,102.90924072265625,94.65550994873047,169.92529296875,85.21061706542969,97.51002502441406
2015-02-10,15.192513465881348,118.47000122070312,84.86861419677734,103.5672378540039,96.12873840332031,171.73561096191406,84.92572784423828,96.73441314697266
2015-02-11,15.074152946472168,117.06999969482422,84.83707427978516,103.42003631591797,96.47864532470703,171.835205078125,84.76827239990234,96.91340637207031
2015-02-12,15.302419662475586,117.33999633789062,84.86861419677734,104.59754180908203,97.60198974609375,173.4877471923828,84.63334655761719,96.5927505493164
2015-02-13,15.47150707244873,117.9800033569336,84.58454132080078,105.22089385986328,98.43992614746094,174.2018585205078,84.46089172363281,95.6008529663086
2015-02-17,15.479961395263672,116.01000213623047,83.98477172851562,105.54991912841797,98.53197479248047,174.47593688964844,84.03353118896484,94.16150665283203
2015-02-18,15.293965339660645,116.33999633789062,84.38726043701172,105.66246795654297,98.67010498046875,174.4924774169922,84.38592529296875,94.7208023071289
2015-02-19,15.243240356445312,115.94000244140625,84.17415618896484,105.67112731933594,99.15809631347656,174.36795043945312,84.31842803955078,94.09439849853516
2015-02-20,15.184056282043457,115.27999877929688,84.12678527832031,105.95684051513672,99.82107543945312,175.41429138183594,84.32595825195312,94.37033081054688
2015-02-23,15.08260726928711,115.43000030517578,84.51349639892578,106.06072998046875,99.9223403930664,175.38938903808594,84.48339080810547,95.45169067382812
2015-02-24,15.091060638427734,115.26000213623047,85.07383728027344,106.19927978515625,99.99602508544922,175.88760375976562,84.99319458007812,96.70458984375
2015-02-25,15.319330215454102,115.69999694824219,85.15271759033203,106.32048797607422,99.74738311767578,175.73805236816406,85.1356201171875,97.12223815917969
2015-02-26,15.192513465881348,116.06999969482422,84.64765167236328,106.7101058959961,100.25384521484375,175.530517578125,85.07569122314453,95.7947769165039
2015-02-27,15.361600875854492,116.16000366210938,84.94751739501953,106.13001251220703,99.81185913085938,174.9326171875,85.57044219970703,96.60020446777344
2015-03-02,15.1417875289917,115.68000030517578,84.31517791748047,106.90054321289062,100.71421813964844,176.03704833984375,84.87325286865234,94.80084228515625
2015-03-03,15.234786987304688,115.47000122070312,84.13338470458984,106.26852416992188,100.24462127685547,175.3145751953125,84.99319458007812,94.45716094970703
2015-03-04,15.099514961242676,115.11000061035156,84.19662475585938,105.93950653076172,99.85787200927734,174.57553100585938,85.07569122314453,94.48703002929688
2015-03-05,15.040334701538086,115.0,84.24410247802734,106.25120544433594,100.0328369140625,174.7665557861328,84.92572784423828,94.36746978759766
2015-03-06,14.854336738586426,111.86000061035156,83.38252258300781,104.90922546386719,98.90027618408203,172.30857849121094,83.9436264038086,92.28271484375
