date,510300.SH,510500.SH,513500.SH,511260.SH,518880.SH
2021-05-20,4.771,6.122,1.251,109.988,3.811
2021-05-21,4.716,6.098,1.267,110.307,3.816
2021-05-24,4.744,6.116,1.269,110.407,3.828
2021-05-25,4.908,6.184,1.276,110.348,3.812
2021-05-26,4.909,6.194,1.27,110.522,3.852
2021-05-27,4.928,6.247,1.261,110.278,3.829
2021-05-28,4.913,6.244,1.269,110.286,3.8
2021-05-31,4.919,6.29,1.266,110.199,3.828
2021-06-01,4.927,6.3,1.267,110.307,3.853
2021-06-02,4.884,6.26,1.267,110.465,3.793
2021-06-03,4.843,6.247,1.269,110.552,3.774
2021-06-04,4.876,6.277,1.267,110.359,3.732
2021-06-07,4.87,6.295,1.279,110.181,3.757
2021-06-08,4.828,6.271,1.279,110.173,3.778
2021-06-09,4.836,6.265,1.279,110.185,3.775
2021-06-10,4.87,6.348,1.275,110.189,3.764
2021-06-11,4.821,6.316,1.279,110.082,3.795
2021-06-15,4.762,6.236,1.287,109.894,3.73
2021-06-16,4.691,6.158,1.282,110.024,3.729
2021-06-17,4.702,6.197,1.276,109.865,3.667
2021-06-18,4.707,6.262,1.282,110.039,3.625
2021-06-21,4.7,6.287,1.265,110.165,3.628
2021-06-22,4.726,6.325,1.289,110.106,3.641
2021-06-23,4.757,6.379,1.3,110.08,3.645
2021-06-24,4.77,6.355,1.298,110.135,3.628
2021-06-25,4.851,6.408,1.302,110.25,3.624
2021-06-28,4.86,6.412,1.304,110.209,3.629
2021-06-29,4.806,6.361,1.305,110.354,3.616
2021-06-30,4.837,6.394,1.308,110.527,3.584
2021-07-01,4.835,6.319,1.312,110.618,3.629
2021-07-02,4.694,6.263,1.323,110.673,3.632
2021-07-05,4.701,6.303,1.33,110.668,3.645
2021-07-06,4.708,6.302,1.332,110.707,3.679
2021-07-07,4.761,6.361,1.33,110.837,3.676
2021-07-08,4.717,6.352,1.326,111.207,3.67
2021-07-09,4.693,6.408,1.327,111.413,3.68
2021-07-12,4.761,6.503,1.339,111.447,3.674
2021-07-13,4.777,6.566,1.338,111.939,3.689
2021-07-14,4.72,6.522,1.336,112.137,3.692
2021-07-15,4.788,6.538,1.337,111.693,3.721
2021-07-16,4.737,6.547,1.334,111.747,3.711
2021-07-19,4.759,6.509,1.323,111.702,3.679
2021-07-20,4.746,6.517,1.318,111.908,3.709
2021-07-21,4.785,6.602,1.328,111.987,3.695
2021-07-22,4.79,6.632,1.336,111.957,3.667
2021-07-23,4.738,6.619,1.339,112.01,3.684
2021-07-26,4.563,6.492,1.347,112.168,3.693
2021-07-27,4.39,6.364,1.353,112.224,3.662
2021-07-28,4.4,6.264,1.352,112.268,3.698
2021-07-29,4.487,6.375,1.349,112.171,3.708
2021-07-30,4.453,6.396,1.34,112.371,3.72
2021-08-02,4.574,6.486,1.352,112.658,3.68
2021-08-03,4.576,6.439,1.346,112.922,3.681
2021-08-04,4.62,6.538,1.35,112.749,3.689
2021-08-05,4.59,6.53,1.347,112.804,3.685
2021-08-06,4.574,6.561,1.354,112.82,3.663
2021-08-09,4.629,6.588,1.358,112.471,3.568
2021-08-10,4.686,6.635,1.356,112.357,3.552
2021-08-11,4.659,6.687,1.358,112.024,3.548
2021-08-12,4.627,6.714,1.359,112.196,3.58
2021-08-13,4.6,6.716,1.368,112.292,3.591
2021-08-16,4.597,6.681,1.363,112.286,3.621
2021-08-17,4.485,6.528,1.366,112.337,3.658
2021-08-18,4.538,6.557,1.365,112.591,3.66
2021-08-19,4.504,6.572,1.343,112.64,3.648
2021-08-20,4.414,6.542,1.35,112.612,3.659
2021-08-23,4.486,6.64,1.369,112.563,3.652
2021-08-24,4.538,6.712,1.377,112.689,3.679
2021-08-25,4.552,6.768,1.372,112.702,3.658
2021-08-26,4.467,6.738,1.373,112.311,3.645
2021-08-27,4.48,6.792,1.374,112.413,3.682
2021-08-30,4.462,6.841,1.379,112.437,3.691
2021-08-31,4.46,6.868,1.39,112.525,3.69
2021-09-01,4.53,6.808,1.39,112.811,3.69
2021-09-02,4.526,6.936,1.381,112.757,3.687
2021-09-03,4.499,6.899,1.387,112.807,3.687
2021-09-06,4.583,6.961,1.385,112.769,3.708
2021-09-07,4.646,7.119,1.385,112.707,3.696
2021-09-08,4.625,7.166,1.379,112.597,3.653
2021-09-09,4.623,7.231,1.374,112.554,3.639
2021-09-10,4.672,7.228,1.375,112.55,3.66
2021-09-13,4.645,7.254,1.365,112.399,3.642
2021-09-14,4.579,7.171,1.364,112.284,3.646
2021-09-15,4.526,7.202,1.356,112.159,3.659
2021-09-16,4.47,7.067,1.361,112.293,3.628
2021-09-17,4.509,7.007,1.368,112.446,3.592
2021-09-22,4.476,7.079,1.34,112.543,3.64
2021-09-23,4.505,7.119,1.351,112.545,3.605
2021-09-24,4.512,7.01,1.359,112.52,3.586
2021-09-27,4.544,6.81,1.368,112.588,3.59
2021-09-28,4.535,6.814,1.355,112.521,3.562
2021-09-29,4.502,6.655,1.334,112.735,3.557
2021-09-30,4.516,6.717,1.342,112.737,3.543
2021-10-08,4.587,6.708,1.341,112.509,3.587
2021-10-11,4.586,6.702,1.333,112.427,3.573
2021-10-12,4.534,6.568,1.319,112.202,3.591
2021-10-13,4.59,6.599,1.326,112.177,3.59
2021-10-14,4.563,6.624,1.338,112.239,3.636
2021-10-15,4.587,6.659,1.355,112.224,3.629
2021-10-18,4.529,6.68,1.355,111.816,3.58
2021-10-19,4.576,6.734,1.364,111.748,3.594
2021-10-20,4.562,6.731,1.368,111.851,3.584
2021-10-21,4.584,6.713,1.368,111.98,3.601
2021-10-22,4.617,6.66,1.374,112.03,3.615
2021-10-25,4.634,6.717,1.374,112.018,3.606
2021-10-26,4.617,6.728,1.383,112.123,3.621
2021-10-27,4.551,6.666,1.382,112.178,3.594
2021-10-28,4.53,6.584,1.377,112.2,3.629
2021-10-29,4.562,6.653,1.379,112.33,3.609
2021-11-01,4.546,6.679,1.396,112.479,3.594
2021-11-02,4.494,6.612,1.393,112.721,3.617
2021-11-03,4.474,6.635,1.403,112.912,3.589
2021-11-04,4.521,6.69,1.41,112.842,3.575
2021-11-05,4.504,6.634,1.416,112.916,3.624
2021-11-08,4.5,6.655,1.418,112.998,3.66
2021-11-09,4.498,6.698,1.417,112.921,3.671
2021-11-10,4.473,6.681,1.411,112.804,3.669
2021-11-11,4.553,6.738,1.408,112.601,3.721
2021-11-12,4.551,6.777,1.407,112.676,3.722
2021-11-15,4.545,6.725,1.416,112.86,3.716
2021-11-16,4.541,6.678,1.412,112.998,3.732
2021-11-17,4.54,6.719,1.422,112.873,3.72
2021-11-18,4.496,6.718,1.417,113.097,3.735
